area_fips,2020,2023,difference,percentage_of_2023
51051,6678,6718,40,0.5954153021732659
51053,16998,20444,3446,16.85580121306985
51057,7284,7244,-40,-0.5521811154058531
51059,1238574,1267070,28496,2.2489680917392096
51061,43826,46546,2720,5.843681519357196
51063,6253,7266,1013,13.941646022570877
51065,7154,9736,2582,26.52013147082991
51067,30260,31024,764,2.4626095925734917
51069,66924,78472,11548,14.716077072076663
51071,9014,14980,5966,39.82643524699599
51073,18706,20118,1412,7.01859031712894
51075,36182,36828,646,1.7541001411969153
51077,6130,6750,620,9.185185185185185
51079,7304,8006,702,8.768423682238321
51081,8752,8114,-638,-7.862952920877496
51083,23234,23630,396,1.675835801946678
51085,105754,120096,14342,11.942112976285637
51087,384442,375698,-8744,-2.3274012637810157
51089,31212,31384,172,0.5480499617639562
51091,718,1190,472,39.66386554621849
51093,21528,20788,-740,-3.5597460073119107
51095,59520,59202,-318,-0.537144015404885
51097,2148,2204,56,2.540834845735027
51099,23303,27224,3921,14.402732882750513
51101,7782,8198,416,5.0744083922908025
51103,8890,9680,790,8.16115702479339
51105,8216,8214,-2,-0.024348672997321647
51107,352640,385250,32610,8.464633354964308
51109,18906,20236,1330,6.572445147262304
51111,4892,4666,-226,-4.843549078439778
51113,6286,6226,-60,-0.9637006103437198
51115,2729,3230,501,15.510835913312693
51117,22680,23788,1108,4.657810660837397
51119,6336,6696,360,5.376344086021505
51121,69858,87886,18028,20.512937214118292
51125,8080,8280,200,2.4154589371980677
51127,10240,11524,1284,11.141964595626519
51131,7790,8454,664,7.854270167967827
51133,4724,4818,94,1.9510170195101701
51135,11460,10926,-534,-4.887424492037342
51137,19174,19318,144,0.7454187804120509
51139,10156,10956,800,7.301935012778387
51141,7645,8430,785,9.311981020166074
51143,23836,25656,1820,7.093857187402556
51145,14826,16372,1546,9.442951380405571
51147,18108,17410,-698,-4.0091901206203335
51149,29332,29448,116,0.39391469709318117
51153,263840,283042,19202,6.78415217529554
51155,28436,29824,1388,4.653969957081545
51157,2790,3016,226,7.493368700265251
51159,5822,5534,-288,-5.204192265992049
51161,78008,75986,-2022,-2.6610165030400337
51163,12890,11920,-970,-8.13758389261745
51165,68370,70232,1862,2.6512131222234876
51167,13448,12742,-706,-5.540731439334484
51169,10144,9930,-214,-2.1550855991943605
51171,27814,27310,-504,-1.845477846942512
51173,23496,23830,334,1.4015946286193874
51175,7158,7340,182,2.4795640326975477
51177,72158,76084,3926,5.160086220493139
51179,91626,92254,628,0.6807292908708565
51181,4168,4248,80,1.8832391713747645
51183,7232,6464,-768,-11.881188118811881
51185,28386,27844,-542,-1.946559402384715
51187,24950,27258,2308,8.467238975713553
51191,38256,40072,1816,4.531842683170294
51193,6378,6344,-34,-0.5359394703656999
51195,22628,22022,-606,-2.75179366088457
51197,22462,23656,1194,5.047345282380792
51199,40822,43960,3138,7.138307552320292
51510,178452,162064,-16388,-10.112054496988844
51520,19234,21064,1830,8.687808583364982
51530,4103,5204,1101,21.156802459646425
51540,69356,73460,4104,5.586713857881841
51550,208336,212778,4442,2.087621840603822
51570,19709,19706,-3,-0.015223789708718155
51580,7760,7752,-8,-0.10319917440660474
51590,50384,49496,-888,-1.794084370454178
51595,6462,6732,270,4.010695187165775
51600,38552,47488,8936,18.817385444743937
51610,24134,24768,634,2.5597545219638245
51620,8584,7906,-678,-8.575765241588666
51630,48336,49178,842,1.7121477083248606
51640,11420,11900,480,4.033613445378151
51650,105496,100780,-4716,-4.679499900773963
51660,55556,64014,8458,13.212734714281252
51670,15730,14830,-900,-6.068779501011464
51678,7755,11032,3277,29.70449601160261
51680,104194,98052,-6142,-6.264023171378453
51683,45592,49612,4020,8.10287833588648
51685,6580,7910,1330,16.8141592920354
51690,18436,18228,-208,-1.1411016019310949
51700,208342,205068,-3274,-1.5965435855423564
51710,280282,284528,4246,1.4922960130461678
51720,6910,6264,-646,-10.312899106002554
51730,26106,23632,-2474,-10.468855788761001
51735,3035,3762,727,19.32482721956406
51740,88718,86842,-1876,-2.160245042721264
51750,8883,11848,2965,25.025320729237
51760,315604,324142,8538,2.634030764294661
51770,130156,131998,1842,1.3954756890255913
51775,38854,40726,1872,4.596572214310268
51790,22258,23104,846,3.661703601108033
51800,65854,71470,5616,7.857842451378201
51810,352688,355564,2876,0.8088557896749952
51820,18848,19038,190,0.998003992015968
51830,21014,24056,3042,12.645493847688726
51840,50308,50810,502,0.9879944892737649
51999,282094,449142,167048,37.1926918435595
53000,7411700,7747500,335800,4.334301387544369
53001,15062,16698,1636,9.79758054856869
53003,13018,14178,1160,8.181689942163915
53005,179534,192754,13220,6.858482833041078
53007,81552,87146,5594,6.419112753310537
53009,46206,49140,2934,5.970695970695971
53011,328862,364308,35446,9.72967928236547
53013,3044,3220,176,5.46583850931677
53015,78776,82488,3712,4.500048491901852
53017,22328,23634,1306,5.5259372091055265
53019,3518,3480,-38,-1.0919540229885056
53021,63384,70186,6802,9.69139144558744
53023,1224,769,-455,-59.167750325097536
53025,73036,81966,8930,10.894761242466389
53027,45460,46716,1256,2.688586351571196
53029,33866,36460,2594,7.114646187602852
53031,17990,17988,-2,-0.0111185234600845
53033,2883906,2918996,35090,1.2021256623852858
53035,184070,187710,3640,1.939161472484151
53037,29422,33698,4276,12.689180366787348
53039,13534,12972,-562,-4.33240826395313
53041,53656,53990,334,0.618633080200037
53043,5404,5606,202,3.60328219764538
53045,28348,30110,1762,5.851876453005646
53047,30114,32562,2448,7.517965726920951
53049,12742,12832,90,0.7013715710723192
53051,6080,6394,314,4.910853925555208
53053,638766,667704,28938,4.333956363897775
53055,10590,11416,826,7.235459004905397
53057,102644,105408,2764,2.6221918639951425
53059,4054,5026,972,19.339434938320732
53061,584664,592118,7454,1.258870698070317
53063,457388,484562,27174,5.607951098105093
53065,21472,22800,1328,5.824561403508772
53067,236658,255934,19276,7.531629248165543
53069,1177,800,-377,-47.125
53071,54474,57190,2716,4.749082007343941
53073,182466,186208,3742,2.0095806839663175
53075,28996,39236,10240,26.09848098684881
53077,215174,222640,7466,3.353395616241466
53999,37342,65664,28322,43.1317007797271
54000,1491438,1540811,49373,3.204351474645495
54001,7256,7918,662,8.360697145743874
54003,73496,77828,4332,5.566120162409415
54005,9352,9094,-258,-2.837035407961293
54007,7376,7286,-90,-1.2352456766401316
54009,14900,14174,-726,-5.122054465923522
54011,103914,103910,-4,-0.00384948513136368
54013,2086,2358,272,11.535199321458864
54015,2558,3356,798,23.778307508939214
54017,3470,2964,-506,-17.07152496626181
54019,19474,19648,174,0.885586319218241
54021,3628,3446,-182,-5.281485780615206
54023,6582,7140,558,7.815126050420168
54025,25226,25702,476,1.8519959536222863
54027,7554,8312,758,9.11934552454283
54029,18064,18492,428,2.3145143845987453
54031,11570,12312,742,6.026640675763482
54033,71796,76100,4304,5.655716162943496
54035,15804,17612,1808,10.265727912786735
54037,30306,33500,3194,9.534328358208956
54039,191104,197634,6530,3.304087353390611
54041,10838,11298,460,4.071517082669499
54043,4636,4794,158,3.295786399666249
54045,19852,21082,1230,5.8343610663124945
54047,8248,7986,-262,-3.2807412972702235
54049,34920,34720,-200,-0.5760368663594471
54051,21736,21528,-208,-0.966183574879227
54053,10972,11420,448,3.9229422066549913
54055,37308,38780,1472,3.795771015987622
54057,15680,17432,1752,10.05048187241854
54059,9732,10128,396,3.909952606635071
54061,112692,119286,6594,5.5278909511593985
54063,3834,4058,224,5.519960571710202
54065,5882,6132,250,4.076973255055447
54067,13920,13998,78,0.5572224603514788
54069,54194,54796,602,1.0986203372508943
54071,2864,2702,-162,-5.995558845299779
54073,5248,5180,-68,-1.3127413127413128
54075,7286,6852,-434,-6.333917104495038
54077,14598,14278,-320,-2.24121025353691
54079,38690,41366,2676,6.469080887685538
54081,62842,65736,2894,4.402458318120969
54083,22140,21026,-1114,-5.298202225815657
54085,6296,6162,-134,-2.174618630314833
54087,5694,5832,138,2.366255144032922
54089,4224,4584,360,7.853403141361256
54091,6152,6684,532,7.959305804907241
54093,5158,5522,364,6.5918145599420495
54095,3629,3888,259,6.661522633744855
54097,14440,15274,834,5.460259264108943
54099,16434,16780,346,2.061978545887962
54101,3230,3056,-174,-5.693717277486911
54103,8308,8730,422,4.833906071019474
54105,867,1650,783,47.45454545454545
54107,68710,72302,3592,4.968050676329839
54109,8282,9228,946,10.25140875596012
54999,55678,56412,734,1.3011416010777848
55000,6075040,6266613,191573,3.0570421374353263
55001,8182,8064,-118,-1.4632936507936507
55003,15318,15558,240,1.5426147319706902
55005,42848,43080,232,0.5385329619312906
55007,6021,6346,325,5.121336274818784
55009,316000,316700,700,0.22102936532996525
55011,7454,7264,-190,-2.6156387665198237
55013,7386,9858,2472,25.07608034083993
55015,29274,32492,3218,9.903976363412532
55017,48392,52426,4034,7.6946553236943505
55019,21692,22492,800,3.5568202027387517
55021,40979,44258,3279,7.4088300420263
55023,12875,12340,-535,-4.3354943273906
55025,687392,715238,27846,3.893249519740282
55027,64417,67410,2993,4.43999406616229
55029,24450,26210,1760,6.714994276993513
55031,31058,31722,664,2.0931845406973077
55033,31717,32907,1190,3.616251861306105
55035,115164,117514,2350,1.999761730517215
55037,1721,1617,-104,-6.431663574520717
55039,93198,91616,-1582,-1.7267726161369192
55041,6438,6150,-288,-4.682926829268292
55043,31321,31171,-150,-0.48121651535080684
55045,30030,31550,1520,4.817749603803486
55047,10792,11418,626,5.482571378525136
55049,19766,22128,2362,10.674258857556037
55051,3234,3410,176,5.161290322580645
55053,13952,13054,-898,-6.879117511873756
55055,65570,67808,2238,3.3004955167531853
55057,18204,18912,708,3.7436548223350257
55059,135120,149976,14856,9.905584893582974
55061,13022,13244,222,1.676230745998188
55063,136632,139754,3122,2.233925325929848
55065,8416,10236,1820,17.780382962094567
55067,14372,14636,264,1.8037715222738453
55069,18906,18619,-287,-1.5414361673559267
55071,66112,66426,314,0.4727064703579924
55073,141352,141708,356,0.2512208202783188
55075,36176,35794,-382,-1.0672179694920938
55077,7660,7556,-104,-1.3763896241397564
55078,2153,4128,1975,47.843992248062015
55079,960762,942258,-18504,-1.9637933559598326
55081,41400,42698,1298,3.039955033022624
55083,16886,18054,1168,6.46948044754625
55085,30698,32364,1666,5.147694969719441
55087,216930,216722,-208,-0.09597548933656944
55089,83612,82424,-1188,-1.4413277686110841
55091,3762,4327,565,13.057545643633004
55093,17105,18190,1085,5.964815832875206
55095,31510,32716,1206,3.6862697151240984
55097,62672,61906,-766,-1.2373598681872515
55099,10038,10302,264,2.56260920209668
55101,146834,153370,6536,4.261589619873509
55103,11440,11730,290,2.47229326513214
55105,133110,137646,4536,3.295409964692036
55107,9860,9556,-304,-3.1812473838426123
55109,67720,72592,4872,6.711483359047829
55111,71028,71010,-18,-0.025348542458808618
55113,13334,13872,538,3.878316032295271
55115,24962,24480,-482,-1.968954248366013
55117,120404,120780,376,0.3113098195065408
55119,16130,15528,-602,-3.876867594023699
55121,26828,24920,-1908,-7.656500802568218
55123,16920,17946,1026,5.717151454363089
55125,15250,15708,458,2.915711739241151
55127,75275,80392,5117,6.365061200119415
55129,11186,10952,-234,-2.1365960555149743
55131,114100,115736,1636,1.4135618994954033
55133,486766,497960,11194,2.247971724636517
55135,34698,36766,2068,5.624762008377305
55137,10481,11028,547,4.960101559666303
55139,185090,186484,1394,0.7475172132729886
55141,74836,73008,-1828,-2.5038351961428886
55999,118106,217180,99074,45.61838106639654
56000,603905,622526,18621,2.9912003675348497
56001,30868,33780,2912,8.62048549437537
56003,7802,8242,440,5.338510070371269
56005,49946,50314,368,0.731406765512581
56007,13256,12162,-1094,-8.995231047525078
56009,14710,12516,-2194,-17.529562160434644
56011,4118,4501,383,8.509220173294823
56013,29646,31194,1548,4.962492787074437
56015,8060,8292,232,2.7978774722624213
56017,3680,3866,186,4.811174340403518
56019,5974,6606,632,9.567060248259159
56021,93134,95874,2740,2.857917683626426
56023,12802,14216,1414,9.946539110861002
56025,77404,79124,1720,2.1738031444315253
56027,941,913,-28,-3.0668127053669223
56029,24828,26722,1894,7.087792829878003
56031,6836,6726,-110,-1.6354445435622957
56033,26224,28378,2154,7.59038691944464
56035,7376,7362,-14,-0.19016571583808747
56037,42446,41914,-532,-1.2692656391659112
56039,41484,45504,4020,8.834388185654008
56041,15904,16468,564,3.4248239008987125
56043,7048,7302,254,3.478499041358532
56045,4674,4868,194,3.9852095316351686
56999,4352,4272,-80,-1.8726591760299627
72000,1936425,2155019,218594,10.143483653740407
72001,2707,3778,1071,28.34833245103229
72003,8432,10072,1640,16.282764098490865
72005,32830,40164,7334,18.26013345284334
72007,2697,3540,843,23.813559322033896
72009,10219,12402,2183,17.601999677471376
72011,8948,13496,4548,33.69887374036752
72013,34574,47724,13150,27.554270388064705
72015,4242,5754,1512,26.277372262773724
72017,18955,21516,2561,11.902770031604387
72019,4730,6876,2146,31.210005817335663
72021,96416,113218,16802,14.840396403398753
72023,10125,14174,4049,28.566389163256666
72025,81734,91336,9602,10.512831742138916
72027,6485,9722,3237,33.29561818555853
72029,10312,11954,1642,13.735987953822987
72031,84380,101866,17486,17.165688257122103
72033,19243,23526,4283,18.20538978151832
72035,17005,20548,3543,17.242554019855945
72037,1903,2982,1079,36.183769282360835
72039,2311,3602,1291,35.8411993337035
72041,10632,12976,2344,18.064118372379777
72043,5319,7722,2403,31.11888111888112
72045,2503,3840,1337,34.817708333333336
72047,6557,8010,1453,18.139825218476904
72049,443,1066,623,58.44277673545967
72051,16502,23300,6798,29.175965665236053
72053,15817,20020,4203,20.99400599400599
72054,1584,2398,814,33.94495412844037
72055,4532,6952,2420,34.810126582278485
72057,16719,19698,2979,15.123362777947
72059,3396,4556,1160,25.460930640913084
72061,100771,116064,15293,13.176350978770335
72063,13187,18340,5153,28.09705561613959
72065,16314,20354,4040,19.84867839245357
72067,4186,7360,3174,43.125
72069,25247,34990,9743,27.845098599599886
72071,10226,14758,4532,30.708768125762298
72073,4703,6240,1537,24.63141025641026
72075,12004,14344,2340,16.313441160066926
72077,13142,16398,3256,19.85608000975729
72079,5710,7428,1718,23.128702207862144
72081,7190,8704,1514,17.394301470588236
72083,1342,2604,1262,48.46390168970814
72085,13560,14830,1270,8.563722184760621
72087,2524,3488,964,27.63761467889908
72089,3542,4574,1032,22.562308701355487
72091,24555,29954,5399,18.024303932696803
72093,2145,3120,975,31.25
72095,1920,2820,900,31.914893617021278
72097,49922,64146,14224,22.174414616655756
72099,7838,10666,2828,26.514157134820927
72101,3476,5188,1712,32.99922898997687
72103,3625,4530,905,19.97792494481236
72105,5475,7920,2445,30.87121212121212
72107,5155,6050,895,14.793388429752067
72109,2164,3242,1078,33.25107958050586
72111,3699,5502,1803,32.76990185387132
72113,79524,98366,18842,19.154992578736554
72115,3715,5410,1695,31.330868761552683
72117,3246,5142,1896,36.87281213535589
72119,9143,12300,3157,25.666666666666664
72121,5551,6994,1443,20.63197026022305
72123,5500,7684,2184,28.422696512233216
72125,14538,15614,1076,6.891251441014474
72127,429690,533266,103576,19.422952147708646
72129,6134,10116,3982,39.36338473705022
72131,10230,13260,3030,22.850678733031675
72133,13595,13302,-293,-2.2026762892798075
72135,6004,9186,3182,34.6396690616155
72137,22954,29400,6446,21.92517006802721
72139,19267,20972,1705,8.129887469006295
72141,5051,7748,2697,34.80898296334538
72143,8095,9108,1013,11.122090469916557
72145,14323,17546,3223,18.368858999202097
72147,2236,3000,764,25.466666666666665
72149,5271,7028,1757,25.0
72151,4098,5894,1796,30.471666101119784
72153,9680,13922,4242,30.469760091940813
72999,2531,6066,3535,58.27563468513023
78000,89164,83408,-5756,-6.901016689046615
78010,18784,30206,11422,37.81367940144342
78020,1709,3944,2235,56.6683569979716
78030,19876,38368,18492,48.196413678065056
C1010,21092,20976,-116,-0.5530129672006102
C1014,22730,23358,628,2.688586351571196
C1018,141238,148194,6956,4.693847254274802
C1022,19462,19882,420,2.112463534855648
C1026,1617,1889,272,14.39915299100053
C1030,25160,25876,716,2.767042819601175
C1038,104524,124010,19486,15.713248931537779
C1042,601381,638232,36851,5.773919201794959
C1046,18275,17821,-454,-2.5475562538578083
C1050,112677,118648,5971,5.032533207470838
C1054,95278,97404,2126,2.18266190300193
C1058,885334,888514,3180,0.35790094472343714
C1062,19204,23665,4461,18.850623283329814
C1066,11998,11859,-139,-1.1721055738257864
C1070,37897,40916,3019,7.37853162576987
C1074,770658,807392,36734,4.549710673377987
C1078,118934,120392,1458,1.211043923184265
